taxratearea_city,rollyear,usecodedescchar1,effectiveyearbuilt,roll_totalvalue,center_lat,center_lon
INGLEWOOD,2006,Residential,1956,181246,33.93166869,-118.330014
INGLEWOOD,2006,Residential,1956,181887,33.95620857,-118.359974
INGLEWOOD,2006,Residential,1956,181932,33.93135263,-118.3208713
INGLEWOOD,2006,Residential,1956,182139,33.97247561,-118.351879
INGLEWOOD,2006,Industrial,1956,182141,33.9693168,-118.3510801
INGLEWOOD,2006,Industrial,1956,182340,33.97740344,-118.3452104
INGLEWOOD,2006,Residential,1956,182619,33.93680846,-118.3246932
INGLEWOOD,2006,Residential,1956,182787,33.95502172,-118.3542037
INGLEWOOD,2006,Residential,1956,183034,33.9287176,-118.3370378
INGLEWOOD,2006,Residential,1956,183179,33.94304707,-118.3285411
INGLEWOOD,2006,Residential,1956,184001,33.97723657,-118.3415605
INGLEWOOD,2006,Residential,1956,184721,33.93424346,-118.3208923
INGLEWOOD,2006,Residential,1956,184873,33.93919103,-118.3214529
INGLEWOOD,2006,Residential,1956,185063,33.94166696,-118.3193164
INGLEWOOD,2006,Residential,1956,185271,33.93414361,-118.3332909
INGLEWOOD,2006,Residential,1956,185346,33.9370635,-118.3396326
INGLEWOOD,2006,Commercial,1956,186941,33.95336647,-118.361967
INGLEWOOD,2006,Residential,1956,187117,33.97816455,-118.350487
INGLEWOOD,2006,Residential,1956,187860,33.92988883,-118.3326863
INGLEWOOD,2006,Residential,1956,187961,33.9412899,-118.3259733
INGLEWOOD,2006,Residential,1956,188417,33.9351111,-118.3307532
INGLEWOOD,2006,Residential,1956,189072,33.93649032,-118.329338
INGLEWOOD,2006,Residential,1956,189235,33.95850996,-118.3606741
INGLEWOOD,2006,Residential,1956,189969,33.94712859,-118.3495022
INGLEWOOD,2006,Residential,1956,190449,33.94719565,-118.3185043
INGLEWOOD,2006,Residential,1956,190475,33.93625064,-118.322492
INGLEWOOD,2006,Residential,1956,190771,33.93443142,-118.3250252
INGLEWOOD,2006,Residential,1956,190814,33.95615458,-118.3465328
INGLEWOOD,2006,Residential,1956,191455,33.93135255,-118.3200471
INGLEWOOD,2006,Residential,1956,191616,33.95446482,-118.3582059
INGLEWOOD,2006,Residential,1956,191875,33.93454888,-118.3430962
INGLEWOOD,2006,Residential,1956,193066,33.94313928,-118.3421393
INGLEWOOD,2006,Residential,1956,193580,33.93521626,-118.3210842
INGLEWOOD,2006,Residential,1956,193792,33.94937497,-118.3649378
INGLEWOOD,2006,Residential,1956,194580,33.93414626,-118.331148
INGLEWOOD,2006,Residential,1956,195177,33.94922737,-118.3619516
INGLEWOOD,2006,Residential,1956,195270,33.9322225,-118.3273942
INGLEWOOD,2006,Residential,1956,196141,33.93628023,-118.3258842
INGLEWOOD,2006,Residential,1956,196631,33.97219927,-118.3546904
INGLEWOOD,2006,Residential,1956,196651,33.95692805,-118.3290491
INGLEWOOD,2006,Industrial,1956,197074,33.95654234,-118.3766232
INGLEWOOD,2006,Residential,1956,197145,33.93698131,-118.326081
INGLEWOOD,2006,Residential,1956,199157,33.94597912,-118.3180587
INGLEWOOD,2006,Residential,1956,199367,33.93799242,-118.3426615
INGLEWOOD,2006,Residential,1956,199626,33.93738023,-118.3458256
INGLEWOOD,2006,Residential,1956,199928,33.94665554,-118.366126
INGLEWOOD,2006,Residential,1956,201354,33.93698096,-118.325883
INGLEWOOD,2006,Residential,1956,202120,33.95583474,-118.3191553
INGLEWOOD,2006,Residential,1956,202441,33.9815012,-118.3381062
INGLEWOOD,2006,Residential,1956,203252,33.93544246,-118.3260833
INGLEWOOD,2006,Residential,1956,203533,33.97505566,-118.364467
INGLEWOOD,2006,Commercial,1956,203930,33.97749069,-118.3689102
INGLEWOOD,2006,Residential,1956,204310,33.94381349,-118.3539378
INGLEWOOD,2006,Residential,1956,204469,33.96874014,-118.3529096
INGLEWOOD,2006,Residential,1956,204756,33.93639837,-118.3346045
INGLEWOOD,2006,Residential,1956,205088,33.9355232,-118.3317431
INGLEWOOD,2006,Residential,1956,205535,33.93135256,-118.320212
INGLEWOOD,2006,Residential,1956,205666,33.93352894,-118.3216004
INGLEWOOD,2006,Residential,1956,205678,33.93502614,-118.3260839
INGLEWOOD,2006,Residential,1956,207410,33.93474028,-118.3246999
INGLEWOOD,2006,Residential,1956,207699,33.94755066,-118.3449855
INGLEWOOD,2006,Residential,1956,208080,33.93516492,-118.3260837
INGLEWOOD,2006,Residential,1956,209284,33.94922682,-118.3615896
INGLEWOOD,2006,Industrial,1956,209412,33.97034393,-118.3591719
INGLEWOOD,2006,Residential,1956,210802,33.94650019,-118.3195922
INGLEWOOD,2006,Residential,1956,211181,33.93262498,-118.3363261
INGLEWOOD,2006,Residential,1956,211675,33.95298659,-118.3607549
INGLEWOOD,2006,Residential,1956,212797,33.94645994,-118.3224309
INGLEWOOD,2006,Residential,1956,213107,33.93358798,-118.340556
INGLEWOOD,2006,Residential,1956,215141,33.93949548,-118.3415386
INGLEWOOD,2006,Residential,1956,215761,33.94007987,-118.3367558
INGLEWOOD,2006,Commercial,1956,215937,33.93421979,-118.3443359
INGLEWOOD,2006,Residential,1956,216152,33.94719732,-118.3213233
INGLEWOOD,2006,Residential,1956,216200,33.93166922,-118.329602
INGLEWOOD,2006,Residential,1956,216814,33.97663038,-118.35283
INGLEWOOD,2006,Residential,1956,216911,33.97224793,-118.3689087
INGLEWOOD,2006,Residential,1956,216952,33.93510449,-118.3357973
INGLEWOOD,2006,Residential,1956,217111,33.93419582,-118.3233506
INGLEWOOD,2006,Residential,1956,217329,33.94865256,-118.3274011
INGLEWOOD,2006,Residential,1956,218185,33.93451826,-118.3208923
INGLEWOOD,2006,Residential,1956,218193,33.93552531,-118.3298639
INGLEWOOD,2006,Residential,1956,218941,33.95598313,-118.3591191
INGLEWOOD,2006,Residential,1956,219360,33.97243488,-118.3606503
INGLEWOOD,2006,Residential,1956,220377,33.94032812,-118.3259752
INGLEWOOD,2006,Commercial,1956,220478,33.96334429,-118.3445442
INGLEWOOD,2006,Residential,1956,220478,33.93135276,-118.3225196
INGLEWOOD,2006,Residential,1956,220525,33.93991594,-118.3259761
INGLEWOOD,2006,Residential,1956,220652,33.96385162,-118.3643352
INGLEWOOD,2006,Residential,1956,221233,33.9763973,-118.3387917
INGLEWOOD,2006,Residential,1956,221606,33.93511391,-118.3282807
INGLEWOOD,2006,Residential,1956,221981,33.97755702,-118.3650548
INGLEWOOD,2006,Residential,1956,221997,33.97871633,-118.3619778
INGLEWOOD,2006,Residential,1956,222603,33.97250717,-118.3685959
INGLEWOOD,2006,Residential,1956,224301,33.94345625,-118.3281104
INGLEWOOD,2006,Residential,1956,224934,33.94961606,-118.3663614
INGLEWOOD,2006,Residential,1956,224936,33.93745414,-118.3294387
INGLEWOOD,2006,Residential,1956,225143,33.94051802,-118.3389312
INGLEWOOD,2006,Residential,1956,225915,33.93799298,-118.3422691
INGLEWOOD,2006,Residential,1956,226294,33.9313527,-118.3216955
INGLEWOOD,2006,Residential,1956,226564,33.93359318,-118.332896
INGLEWOOD,2006,Residential,1956,227182,33.97400638,-118.3590892
INGLEWOOD,2006,Residential,1956,228218,33.94824706,-118.3239742
INGLEWOOD,2006,Residential,1956,228575,33.97507086,-118.3681097
INGLEWOOD,2006,Residential,1956,228733,33.93606507,-118.3387001
INGLEWOOD,2006,Residential,1956,228822,33.95744903,-118.3653871
INGLEWOOD,2006,Residential,1956,230066,33.93358532,-118.3426659
INGLEWOOD,2006,Residential,1956,230325,33.98113345,-118.3374785
INGLEWOOD,2006,Residential,1956,230460,33.94153626,-118.3372185
INGLEWOOD,2006,Residential,1956,230472,33.94334506,-118.3302512
INGLEWOOD,2006,Residential,1956,230629,33.93799539,-118.3373856
INGLEWOOD,2006,Residential,1956,231683,33.93326826,-118.3186516
INGLEWOOD,2006,Residential,1956,232416,33.94951631,-118.3674594
INGLEWOOD,2006,Residential,1956,232699,33.96379463,-118.3636518
INGLEWOOD,2006,Residential,1956,233272,33.93221495,-118.3335572
INGLEWOOD,2006,Residential,1956,233461,33.9414273,-118.325973
INGLEWOOD,2006,Commercial,1956,234818,33.96062227,-118.3180829
INGLEWOOD,2006,Residential,1956,236181,33.96572219,-118.345423
INGLEWOOD,2006,Residential,1956,236318,33.94101512,-118.3259738
INGLEWOOD,2006,Residential,1956,237066,33.9814829,-118.3413897
INGLEWOOD,2006,Residential,1956,238063,33.95808315,-118.3666177
INGLEWOOD,2006,Residential,1956,238817,33.9350258,-118.3258861
INGLEWOOD,2006,Residential,1956,238949,33.93135253,-118.3198823
INGLEWOOD,2006,Residential,1956,239626,33.93843354,-118.3225873
INGLEWOOD,2006,Residential,1956,240180,33.95601787,-118.3634852
INGLEWOOD,2006,Residential,1956,240295,33.93221089,-118.3368209
INGLEWOOD,2006,Residential,1956,242845,33.93451836,-118.3219604
INGLEWOOD,2006,Residential,1956,243050,33.93648004,-118.3407261
INGLEWOOD,2006,Residential,1956,244346,33.93977854,-118.3259763
INGLEWOOD,2006,Residential,1956,244382,33.95532683,-118.3552988
INGLEWOOD,2006,Residential,1956,244494,33.93516456,-118.3258859
INGLEWOOD,2006,Residential,1956,246040,33.9420136,-118.3241856
INGLEWOOD,2006,Residential,1956,246897,33.96404085,-118.3619712
INGLEWOOD,2006,Residential,1956,246937,33.93552095,-118.3335563
INGLEWOOD,2006,Residential,1956,247162,33.93263389,-118.3293372
INGLEWOOD,2006,Residential,1956,248127,33.93544211,-118.3258855
INGLEWOOD,2006,Residential,1956,248287,33.9417018,-118.3259708
INGLEWOOD,2006,Residential,1956,248287,33.9415647,-118.3259727
INGLEWOOD,2006,Residential,1956,248631,33.98097058,-118.3488462
INGLEWOOD,2006,Residential,1956,248631,33.96483971,-118.3457881
INGLEWOOD,2006,Residential,1956,250377,33.95456479,-118.344949
INGLEWOOD,2006,Residential,1956,250580,33.93317372,-118.341083
INGLEWOOD,2006,Residential,1956,250597,33.93135336,-118.3233436
INGLEWOOD,2006,Residential,1956,250793,33.93371059,-118.3182135
INGLEWOOD,2006,Residential,1956,251088,33.97878877,-118.3483107
INGLEWOOD,2006,Residential,1956,251326,33.93135267,-118.3213658
INGLEWOOD,2006,Residential,1956,251696,33.93135265,-118.3212009
INGLEWOOD,2006,Residential,1956,251755,33.93359296,-118.3331597
INGLEWOOD,2006,Residential,1956,252084,33.93165864,-118.3377775
INGLEWOOD,2006,Residential,1956,253294,33.93310572,-118.3198524
INGLEWOOD,2006,Residential,1956,253931,33.97131958,-118.3699361
INGLEWOOD,2006,Residential,1956,254726,33.93639767,-118.3224918
INGLEWOOD,2006,Commercial,1956,255000,33.94516692,-118.3577814
INGLEWOOD,2006,Residential,1956,255185,33.93135258,-118.3205416
INGLEWOOD,2006,Residential,1956,255484,33.94087773,-118.3259741
INGLEWOOD,2006,Residential,1956,255564,33.94820673,-118.3484947
INGLEWOOD,2006,Residential,1956,258013,33.96326321,-118.3630573
INGLEWOOD,2006,Residential,1956,258676,33.94203057,-118.3313067
INGLEWOOD,2006,Residential,1956,259108,33.94201193,-118.3280565
INGLEWOOD,2006,Residential,1956,259146,33.9410874,-118.3231015
INGLEWOOD,2006,Residential,1956,260060,33.97515257,-118.3680136
INGLEWOOD,2006,Residential,1956,260100,33.93799567,-118.3399329
INGLEWOOD,2006,Residential,1956,260405,33.97228105,-118.3542621
INGLEWOOD,2006,Residential,1956,261001,33.97307271,-118.3694123
INGLEWOOD,2006,Residential,1956,261014,33.94299244,-118.3450594
INGLEWOOD,2006,Residential,1956,261089,33.96561884,-118.3492288
INGLEWOOD,2006,Residential,1956,261797,33.94306908,-118.3209968
INGLEWOOD,2006,Residential,1956,262595,33.9388187,-118.3198208
INGLEWOOD,2006,Residential,1956,262597,33.93994172,-118.3214513
INGLEWOOD,2006,Residential,1956,263026,33.94069686,-118.3231023
INGLEWOOD,2006,Residential,1956,263848,33.94262494,-118.3245183
INGLEWOOD,2006,Residential,1956,264848,33.95710639,-118.3261298
INGLEWOOD,2006,Residential,1956,266402,33.93262414,-118.3371173
INGLEWOOD,2006,Residential,1956,268133,33.93500759,-118.3233508
INGLEWOOD,2006,Residential,1956,268738,33.93950897,-118.3355578
INGLEWOOD,2006,Residential,1956,270054,33.93220772,-118.3426967
INGLEWOOD,2006,Residential,1956,270078,33.94298079,-118.3452077
INGLEWOOD,2006,Residential,1956,270252,33.94388461,-118.3496774
INGLEWOOD,2006,Residential,1956,270401,33.94115251,-118.3259735
INGLEWOOD,2006,Residential,1956,270644,33.95442948,-118.3464985
INGLEWOOD,2006,Residential,1956,270720,33.95462532,-118.3568035
INGLEWOOD,2006,Residential,1956,271030,33.95560808,-118.3473917
INGLEWOOD,2006,Residential,1956,272414,33.94201144,-118.328544
INGLEWOOD,2006,Residential,1956,273201,33.9345568,-118.3335546
INGLEWOOD,2006,Residential,1956,273496,33.93521611,-118.31966
INGLEWOOD,2006,Residential,1956,274577,33.93862719,-118.3217729
INGLEWOOD,2006,Residential,1956,274996,33.97063108,-118.369407
INGLEWOOD,2006,Residential,1956,275551,33.94234833,-118.3296469
INGLEWOOD,2006,Residential,1956,276451,33.93964114,-118.3259766
INGLEWOOD,2006,Residential,1956,276862,33.97519261,-118.3504497
INGLEWOOD,2006,Residential,1956,280295,33.93703079,-118.3405621
INGLEWOOD,2006,Residential,1956,280418,33.95039278,-118.3496417
INGLEWOOD,2006,Residential,1956,280850,33.94313886,-118.3425762
INGLEWOOD,2006,Residential,1956,283348,33.97307576,-118.3682359
INGLEWOOD,2006,Residential,1956,285600,33.95244628,-118.3660712
INGLEWOOD,2006,Industrial,1956,285644,33.96767333,-118.3550828
INGLEWOOD,2006,Residential,1956,286150,33.9475493,-118.3474914
INGLEWOOD,2006,Residential,1956,286150,33.94129433,-118.3189973
INGLEWOOD,2006,Residential,1956,286150,33.93843621,-118.3255584
INGLEWOOD,2006,Commercial,1956,286261,33.96111508,-118.3529123
INGLEWOOD,2006,Residential,1956,286450,33.93221054,-118.3401252
INGLEWOOD,2006,Residential,1956,286468,33.94705338,-118.3639042
INGLEWOOD,2006,Residential,1956,286893,33.94814272,-118.3441573
INGLEWOOD,2006,Residential,1956,287289,33.93220748,-118.3428945
INGLEWOOD,2006,Residential,1956,288089,33.93992083,-118.3222677
INGLEWOOD,2006,Residential,1956,288862,33.9535832,-118.3213277
INGLEWOOD,2006,Residential,1956,291140,33.97856591,-118.3410799
INGLEWOOD,2006,Residential,1956,291312,33.93571966,-118.325885
INGLEWOOD,2006,Residential,1956,291433,33.9313528,-118.3228493
INGLEWOOD,2006,Residential,1956,291491,33.97493813,-118.3617904
INGLEWOOD,2006,Residential,1956,291873,33.94327594,-118.3442616
INGLEWOOD,2006,Residential,1956,292195,33.94245824,-118.3285472
INGLEWOOD,2006,Residential,1956,292612,33.93572001,-118.3260829
INGLEWOOD,2006,Residential,1956,292699,33.95909865,-118.3608317
INGLEWOOD,2006,Residential,1956,294953,33.94260389,-118.3285474
INGLEWOOD,2006,Residential,1956,295225,33.94373776,-118.3198671
INGLEWOOD,2006,Residential,1956,296914,33.9384489,-118.3422877
INGLEWOOD,2006,Residential,1956,299141,33.93166703,-118.3313573
INGLEWOOD,2006,Residential,1956,299394,33.97225667,-118.3697296
INGLEWOOD,2006,Residential,1956,300726,33.93135272,-118.3220251
INGLEWOOD,2006,Residential,1956,301607,33.93135678,-118.3235181
INGLEWOOD,2006,Residential,1956,302275,33.9495435,-118.3453955
INGLEWOOD,2006,Residential,1956,302683,33.94260489,-118.3280552
INGLEWOOD,2006,Residential,1956,304499,33.95633314,-118.3586779
INGLEWOOD,2006,Residential,1956,306004,33.93135271,-118.3218603
INGLEWOOD,2006,Residential,1956,306287,33.93359269,-118.3332916
INGLEWOOD,2006,Residential,1956,306827,33.96333699,-118.3453686
INGLEWOOD,2006,Residential,1956,306918,33.94277248,-118.3274566
INGLEWOOD,2006,Residential,1956,308960,33.94046552,-118.3259749
INGLEWOOD,2006,Commercial,1956,309060,33.95625259,-118.3447496
INGLEWOOD,2006,Residential,1956,309466,33.97947145,-118.3499706
INGLEWOOD,2006,Residential,1956,309630,33.94477156,-118.3495038
INGLEWOOD,2006,Residential,1956,311079,33.97197568,-118.34837
INGLEWOOD,2006,Residential,1956,315352,33.93455018,-118.3420743
INGLEWOOD,2006,Residential,1956,317559,33.93135261,-118.3207065
INGLEWOOD,2006,Residential,1956,317944,33.96297086,-118.3342095
INGLEWOOD,2006,Industrial,1956,318392,33.97019145,-118.3494878
INGLEWOOD,2006,Residential,1956,319001,33.96332471,-118.3455358
INGLEWOOD,2006,Residential,1956,319813,33.94220136,-118.3313051
INGLEWOOD,2006,Residential,1956,321099,33.9499065,-118.3552497
INGLEWOOD,2006,Commercial,1956,322701,33.95967364,-118.329658
INGLEWOOD,2006,Residential,1956,326309,33.95758337,-118.3474494
INGLEWOOD,2006,Commercial,1956,327336,33.95923022,-118.3536566
INGLEWOOD,2006,Residential,1956,327482,33.97947426,-118.3493114
INGLEWOOD,2006,Residential,1956,328011,33.95134916,-118.367569
INGLEWOOD,2006,Residential,1956,329496,33.98097973,-118.3655816
INGLEWOOD,2006,Residential,1956,329555,33.97291382,-118.3526125
INGLEWOOD,2006,Residential,1956,329826,33.93165957,-118.3372253
INGLEWOOD,2006,Residential,1956,332201,33.94755049,-118.3451503
INGLEWOOD,2006,Residential,1956,333815,33.95442802,-118.3533928
INGLEWOOD,2006,Residential,1956,335497,33.97600865,-118.3655049
INGLEWOOD,2006,Residential,1956,335497,33.97614604,-118.3655072
INGLEWOOD,2006,Residential,1956,336180,33.93845012,-118.34012
INGLEWOOD,2006,Residential,1956,336559,33.96661899,-118.3288633
INGLEWOOD,2006,Residential,1956,336647,33.940512,-118.3425203
INGLEWOOD,2006,Residential,1956,338129,33.93240787,-118.3211975
INGLEWOOD,2006,Residential,1956,341854,33.93881676,-118.3259782
INGLEWOOD,2006,Residential,1956,342484,33.97176344,-118.3698615
INGLEWOOD,2006,Residential,1956,348677,33.97823596,-118.3672463
INGLEWOOD,2006,Residential,1956,349739,33.94345851,-118.3279335
INGLEWOOD,2006,Residential,1956,355039,33.94667414,-118.3185041
INGLEWOOD,2006,Residential,1956,355646,33.94245925,-118.328055
INGLEWOOD,2006,Residential,1956,356973,33.94572801,-118.3621108
INGLEWOOD,2006,Residential,1956,357158,33.93135277,-118.3226844
INGLEWOOD,2006,Residential,1956,359154,33.95501444,-118.3611105
INGLEWOOD,2006,Residential,1956,361549,33.9313528,-118.3230141
INGLEWOOD,2006,Residential,1956,362633,33.94290945,-118.3193099
INGLEWOOD,2006,Residential,1956,363868,33.97317164,-118.3683539
INGLEWOOD,2006,Residential,1956,364140,33.93949514,-118.3425277
INGLEWOOD,2006,Residential,1956,366841,33.94234701,-118.3313052
INGLEWOOD,2006,Residential,1956,367130,33.97991555,-118.3505317
INGLEWOOD,2006,Residential,1956,370937,33.93135264,-118.3210361
INGLEWOOD,2006,Residential,1956,372032,33.95711726,-118.3503028
INGLEWOOD,2006,Commercial,1956,373791,33.96338551,-118.367714
INGLEWOOD,2006,Commercial,1956,375926,33.96423195,-118.3443779
INGLEWOOD,2006,Residential,1956,377400,33.94014998,-118.3250552
INGLEWOOD,2006,Residential,1956,378354,33.97375949,-118.3560345
INGLEWOOD,2006,Residential,1956,379305,33.97128842,-118.3650141
INGLEWOOD,2006,Residential,1956,381534,33.94398771,-118.3236714
INGLEWOOD,2006,Residential,1956,384840,33.95800437,-118.3458867
INGLEWOOD,2006,Commercial,1956,385000,33.94516683,-118.3579595
INGLEWOOD,2006,Residential,1956,388295,33.97265448,-118.3560159
INGLEWOOD,2006,Residential,1956,394234,33.954816,-118.3627128
INGLEWOOD,2006,Residential,1956,398666,33.94007867,-118.3381581
INGLEWOOD,2006,Residential,1956,399177,33.97252885,-118.3661038
INGLEWOOD,2006,Residential,1956,403872,33.94265302,-118.3291694
INGLEWOOD,2006,Residential,1956,407356,33.93136172,-118.3237054
INGLEWOOD,2006,Residential,1956,408000,33.9623681,-118.3453376
INGLEWOOD,2006,Residential,1956,408030,33.94060292,-118.3259746
INGLEWOOD,2006,Residential,1956,409103,33.94353755,-118.3302799
INGLEWOOD,2006,Commercial,1956,414197,33.97027777,-118.3560854
INGLEWOOD,2006,Residential,1956,414599,33.98164257,-118.3665964
INGLEWOOD,2006,Commercial,1956,416990,33.9515441,-118.3443444
INGLEWOOD,2006,Residential,1956,418200,33.93240774,-118.3199563
INGLEWOOD,2006,Residential,1956,418200,33.93451817,-118.3200021
INGLEWOOD,2006,Industrial,1956,420243,33.97549666,-118.3518175
INGLEWOOD,2006,Residential,1956,425000,33.96017057,-118.3599971
INGLEWOOD,2006,Residential,1956,432406,33.93317371,-118.337825
INGLEWOOD,2006,Residential,1956,433484,33.94749807,-118.3269947
INGLEWOOD,2006,Residential,1956,450000,33.93800479,-118.3307754
INGLEWOOD,2006,Residential,1956,453900,33.93240777,-118.3229777
INGLEWOOD,2006,Residential,1956,453900,33.93310478,-118.3237878
INGLEWOOD,2006,Residential,1956,453900,33.93424341,-118.3203582
INGLEWOOD,2006,Commercial,1956,454658,33.97734167,-118.3671061
INGLEWOOD,2006,Residential,1956,459000,33.93552562,-118.3296002
INGLEWOOD,2006,Residential,1956,459000,33.93950358,-118.3359624
INGLEWOOD,2006,Residential,1956,459095,33.97816444,-118.3618627
INGLEWOOD,2006,Residential,1956,459587,33.96902035,-118.3688176
INGLEWOOD,2006,Residential,1956,460000,33.93510953,-118.331973
INGLEWOOD,2006,Residential,1956,465578,33.93976836,-118.3250562
INGLEWOOD,2006,Residential,1956,467146,33.95428529,-118.3443313
INGLEWOOD,2006,Residential,1956,468180,33.97213597,-118.3690402
INGLEWOOD,2006,Residential,1956,471300,33.94261251,-118.3302374
INGLEWOOD,2006,Residential,1956,472511,33.97202404,-118.3691716
INGLEWOOD,2006,Residential,1956,476917,33.96520664,-118.3492227
INGLEWOOD,2006,Residential,1956,479400,33.94822491,-118.3663597
INGLEWOOD,2006,Residential,1956,482679,33.9464336,-118.3283674
INGLEWOOD,2006,Residential,1956,484500,33.97620413,-118.3535243
INGLEWOOD,2006,Residential,1956,495000,33.93352897,-118.3207103
INGLEWOOD,2006,Residential,1956,495000,33.93900331,-118.3214533
INGLEWOOD,2006,Residential,1956,497611,33.9727162,-118.3691892
INGLEWOOD,2006,Residential,1956,499000,33.93521613,-118.319838
INGLEWOOD,2006,Residential,1956,500000,33.92830326,-118.3355143
INGLEWOOD,2006,Residential,1956,501897,33.97247409,-118.3694738
INGLEWOOD,2006,Residential,1956,502000,33.95046308,-118.3273835
INGLEWOOD,2006,Residential,1956,503640,33.97173852,-118.3681929
INGLEWOOD,2006,Residential,1956,510000,33.96939951,-118.365264
INGLEWOOD,2006,Residential,1956,513482,33.95549368,-118.3531809
INGLEWOOD,2006,Residential,1956,518000,33.93166034,-118.3365908
INGLEWOOD,2006,Residential,1956,519560,33.94231259,-118.328547
INGLEWOOD,2006,Residential,1956,519560,33.94216694,-118.3285467
INGLEWOOD,2006,Residential,1956,520200,33.97315023,-118.3533857
INGLEWOOD,2006,Residential,1956,535000,33.93451813,-118.3196461
INGLEWOOD,2006,Residential,1956,535500,33.93950217,-118.3379738
INGLEWOOD,2006,Residential,1956,536309,33.94643394,-118.3270541
INGLEWOOD,2006,Residential,1956,538502,33.97577125,-118.3607779
INGLEWOOD,2006,Industrial,1956,540291,33.96618931,-118.354823
INGLEWOOD,2006,Residential,1956,547740,33.97647971,-118.3474667
INGLEWOOD,2006,Residential,1956,550000,33.9486095,-118.3674582
INGLEWOOD,2006,Residential,1956,550000,33.94402293,-118.3479995
INGLEWOOD,2006,Residential,1956,558534,33.94345485,-118.3284601
INGLEWOOD,2006,Residential,1956,561000,33.97236682,-118.3696003
INGLEWOOD,2006,Residential,1956,561000,33.94294688,-118.3296488
INGLEWOOD,2006,Residential,1956,561344,33.95828474,-118.3450245
INGLEWOOD,2006,Residential,1956,570180,33.97449487,-118.3687985
INGLEWOOD,2006,Industrial,1956,570502,33.96160288,-118.3740231
INGLEWOOD,2006,Residential,1956,572220,33.97456813,-118.3686524
INGLEWOOD,2006,Residential,1956,576300,33.94289516,-118.3285478
INGLEWOOD,2006,Residential,1956,578701,33.9751331,-118.3560531
INGLEWOOD,2006,Residential,1956,624979,33.94643287,-118.3288598
INGLEWOOD,2006,Residential,1956,625000,33.93642073,-118.3260819
INGLEWOOD,2006,Residential,1956,625000,33.94274952,-118.3285476
INGLEWOOD,2006,Residential,1956,625300,33.96842834,-118.3691237
INGLEWOOD,2006,Residential,1956,661540,33.94231362,-118.3280549
INGLEWOOD,2006,Residential,1956,688500,33.96371422,-118.3643325
INGLEWOOD,2006,Residential,1956,688500,33.93854197,-118.3259787
INGLEWOOD,2006,Residential,1956,720380,33.93909155,-118.3259778
INGLEWOOD,2006,Industrial,1956,721336,33.9607901,-118.3730009
INGLEWOOD,2006,Commercial,1956,728280,33.96484424,-118.3443369
INGLEWOOD,2006,Commercial,1956,751402,33.93127432,-118.3334923
INGLEWOOD,2006,Commercial,1956,755256,33.96199753,-118.3664108
INGLEWOOD,2006,Residential,1956,759822,33.95642064,-118.3573486
INGLEWOOD,2006,Industrial,1956,782722,33.95301645,-118.3745039
INGLEWOOD,2006,Residential,1956,787814,33.95235302,-118.3466771
INGLEWOOD,2006,Commercial,1956,800000,33.94616345,-118.3644026
INGLEWOOD,2006,Residential,1956,875740,33.97165903,-118.3680554
INGLEWOOD,2006,Industrial,1956,920000,33.96844536,-118.3584958
INGLEWOOD,2006,Commercial,1956,950000,33.93127001,-118.3400247
INGLEWOOD,2006,Commercial,1956,975000,33.94577004,-118.3607391
INGLEWOOD,2006,Commercial,1956,1046627,33.97345465,-118.3581621
INGLEWOOD,2006,Residential,1956,1168473,33.94755021,-118.3460571
INGLEWOOD,2006,Commercial,1956,1460000,33.94499309,-118.3584704
INGLEWOOD,2006,Residential,1956,1534590,33.94643391,-118.3278761
INGLEWOOD,2006,Residential,1957,31630,33.95468048,-118.3504872
INGLEWOOD,2006,Residential,1957,42467,33.93221467,-118.3336892
INGLEWOOD,2006,Residential,1957,43102,33.93359722,-118.3298302
INGLEWOOD,2006,Residential,1957,44635,33.95189391,-118.3534908
INGLEWOOD,2006,Commercial,1957,45349,33.96012556,-118.3772469
INGLEWOOD,2006,Residential,1957,45890,33.95948696,-118.3655428
INGLEWOOD,2006,Residential,1957,46728,33.95468048,-118.3504872
INGLEWOOD,2006,Commercial,1957,47623,33.96375958,-118.3444535
INGLEWOOD,2006,Residential,1957,48048,33.95194691,-118.3273738
INGLEWOOD,2006,Residential,1957,50838,33.97551089,-118.3453244
INGLEWOOD,2006,Residential,1957,51273,33.93380366,-118.3194641
INGLEWOOD,2006,Residential,1957,52357,33.97192419,-118.3345352
INGLEWOOD,2006,Residential,1957,52706,33.93607625,-118.3297328
INGLEWOOD,2006,Residential,1957,52730,33.94001731,-118.339907
INGLEWOOD,2006,Residential,1957,54715,33.93283095,-118.3203028
INGLEWOOD,2006,Residential,1957,54814,33.93283094,-118.3201248
INGLEWOOD,2006,Commercial,1957,54889,33.96254919,-118.3505978
INGLEWOOD,2006,Residential,1957,55148,33.97477447,-118.3485392
INGLEWOOD,2006,Residential,1957,55912,33.93667784,-118.3207879
INGLEWOOD,2006,Residential,1957,55932,33.9412731,-118.3214483
INGLEWOOD,2006,Residential,1957,55979,33.93485912,-118.3233508
INGLEWOOD,2006,Residential,1957,56004,33.93213293,-118.31978
INGLEWOOD,2006,Residential,1957,57110,33.94070522,-118.3206334
INGLEWOOD,2006,Residential,1957,57767,33.95468048,-118.3504872
INGLEWOOD,2006,Residential,1957,58414,33.94597103,-118.3494212
INGLEWOOD,2006,Residential,1957,59343,33.93764364,-118.3225548
